cemented,uncemented,hybrid,reverse_hybrid
10.53163866,10.59098134,10.56339419,10.55388947
10.60485643,10.65873046,10.63910957,10.62825928
10.49093717,10.54596934,10.52416081,10.51237123
10.49202844,10.56071581,10.54072055,10.52621311
10.49787076,10.55111984,10.52504377,10.51938437
10.50439158,10.5531418,10.53288636,10.51958635
10.61790975,10.67732004,10.65593827,10.63922161
10.48882831,10.53827836,10.51613478,10.49973817
10.58539079,10.6421638,10.6243052,10.61542869
10.5701006,10.62810254,10.59775205,10.58604056
10.51786393,10.57859189,10.55573185,10.53979293
10.56327153,10.61799253,10.60374315,10.58225958
10.59451577,10.65301144,10.63655234,10.61537806
10.50082561,10.56989077,10.54364188,10.5329396
10.52561844,10.58186347,10.55339523,10.54343669
10.5259618,10.59633074,10.5720165,10.55396039
10.52042665,10.56748394,10.540701,10.54300426
10.46870667,10.52028921,10.50694397,10.49723719
10.54932128,10.60558319,10.58688289,10.56803406
10.55929187,10.62607836,10.59335665,10.58547784
10.53028465,10.57939529,10.56139198,10.53871349
10.58563557,10.62600648,10.60283844,10.59242783
10.51151558,10.56489923,10.54265502,10.53493758
10.54108676,10.59257672,10.57820421,10.56482095
10.38954379,10.44232257,10.41982653,10.410314
10.46064685,10.51537453,10.50167856,10.48289354
10.59517017,10.65336592,10.62866383,10.61979064
10.49153513,10.5470351,10.53004902,10.51948702
10.46861915,10.50830799,10.49377767,10.47675553
10.51796658,10.57976195,10.56169908,10.55508452
10.4518427,10.52679763,10.49807725,10.49153273
10.52949583,10.58778936,10.56090312,10.54866574
10.52501085,10.58453133,10.57139247,10.55040206
10.48462103,10.53013223,10.51140479,10.49732385
10.52211195,10.56809521,10.55322324,10.5388972
10.51652414,10.57369631,10.55009045,10.54948771
10.58205454,10.64258254,10.62047412,10.60330147
10.52374603,10.58130377,10.55366026,10.54677598
10.49747949,10.56970582,10.54797896,10.52050357
10.47133726,10.52922184,10.50012217,10.49594577
10.45465747,10.51117167,10.47923996,10.47499606
10.4985661,10.5553821,10.52471971,10.52163091
10.48243983,10.53704384,10.51022693,10.5071829
10.57476654,10.62948144,10.60547187,10.59091091
10.53040601,10.57836086,10.56217018,10.54847197
10.4963712,10.56346882,10.53794572,10.53104383
10.56828452,10.6258843,10.60204831,10.5859731
10.50682783,10.56028329,10.54019274,10.52464407
10.56409574,10.61499674,10.59214376,10.58472397
10.44627042,10.49504967,10.46594265,10.46514228
10.55005452,10.6149704,10.58337628,10.57768284
10.57466936,10.63754088,10.61414677,10.60736334
10.52983705,10.57849894,10.5608947,10.55055149
10.47750988,10.54000221,10.52145306,10.49554981
10.51276727,10.57039433,10.54634236,10.5390612
10.54182241,10.58995614,10.57325493,10.56049265
10.57673438,10.63448873,10.60545376,10.59101768
10.60647139,10.66099833,10.64186004,10.63032824
10.47963536,10.52889517,10.51346075,10.49997726
10.51213494,10.56366897,10.54707321,10.5352835
10.49953033,10.54349603,10.526241,10.50537374
10.62651621,10.67932447,10.65816441,10.6448993
10.38665246,10.45022591,10.42283897,10.4147154
10.46977638,10.54027367,10.52368393,10.50028011
10.57719097,10.634046,10.60533151,10.59963692
10.54724055,10.60052167,10.57631478,10.57024558
10.53657654,10.59948415,10.56721567,10.55562914
10.53016725,10.59634965,10.57235224,10.55513886
10.61606533,10.66984195,10.64474127,10.63496219
10.55840022,10.61585127,10.59497593,10.5908001
10.50034418,10.5651897,10.5427429,10.52469754
10.4929974,10.53996121,10.51165637,10.49937828
10.60749528,10.67022884,10.64049116,10.62859535
10.50878426,10.55502352,10.54480137,10.53305224
10.65671751,10.7106767,10.68745769,10.67246569
10.4586279,10.51218134,10.48701013,10.47549853
10.49158597,10.54328332,10.51679596,10.50876162
10.50688322,10.56580214,10.54149471,10.5273002
10.53677719,10.59543985,10.56880808,10.56810295
10.5988718,10.6639541,10.637591,10.62735276
10.50814756,10.56690225,10.54821306,10.53438225
10.51128841,10.55961043,10.54066347,10.5272066
10.57772612,10.63619413,10.61006175,10.60439313
10.58820757,10.63653327,10.61795636,10.60398246
10.50439882,10.55660643,10.533553,10.51097085
10.63520568,10.68759807,10.67056592,10.65153303
10.45482944,10.51744569,10.49467295,10.48718707
10.51809905,10.5807166,10.55015004,10.5544981
10.50169849,10.55004004,10.52983948,10.51756446
10.50495013,10.55727689,10.53553996,10.528311
10.49065001,10.54021862,10.51678332,10.50989572
10.54673645,10.61114485,10.58965151,10.56632078
10.45060579,10.50140143,10.48758879,10.47586035
10.41588296,10.46976389,10.45162214,10.44192631
10.55015971,10.60812452,10.58781197,10.57276743
10.49000091,10.55331584,10.52001932,10.50683611
10.54196967,10.59510208,10.57875324,10.55507937
10.43260102,10.48823354,10.47012893,10.44792938
10.45272722,10.51357761,10.4911622,10.47313297
10.51804702,10.57581091,10.5572943,10.54523774
10.50414033,10.57549917,10.54738827,10.53129281
10.55097521,10.61156823,10.58984846,10.577736
10.59666774,10.65120807,10.62412415,10.62276244
10.4902097,10.55026685,10.52432479,10.51991559
10.52226784,10.57427187,10.55312251,10.53601867
10.49838045,10.55538308,10.53228849,10.52204093
10.50550508,10.55061005,10.53379684,10.52209232
10.52262972,10.57101614,10.55220252,10.54258042
10.50297228,10.56209663,10.53113867,10.52024816
10.45540332,10.51786619,10.48946819,10.48196017
10.48302288,10.5431925,10.52030124,10.51353023
10.4913244,10.55149777,10.53229629,10.51089085
10.48738629,10.548102,10.52433473,10.51585505
10.52331155,10.58550298,10.56242266,10.55638532
10.53034998,10.58725228,10.55846778,10.55231701
10.53971266,10.59083816,10.58454171,10.56617181
10.57608706,10.63093506,10.60438888,10.59496108
10.50874811,10.57735759,10.54908566,10.54011162
10.56237794,10.61729449,10.59576142,10.58004412
10.49330631,10.53997359,10.51843281,10.500024
10.47667996,10.53968946,10.51580157,10.50343916
10.49608992,10.55094705,10.53159307,10.5165529
10.36249264,10.42248857,10.39791411,10.38437897
10.55240972,10.61568969,10.59247054,10.57988466
10.46930573,10.5272821,10.50713543,10.4938073
10.57901793,10.63308997,10.60936803,10.59678194
10.50232811,10.55363358,10.53187063,10.52249204
10.50786352,10.55198902,10.52952204,10.52522639
10.58164394,10.64045237,10.61492988,10.60531305
10.49125814,10.55496865,10.52265367,10.51055371
10.50842085,10.56982223,10.5492577,10.53650575
10.51676892,10.57898635,10.55729858,10.54034292
10.56400066,10.62521551,10.59360111,10.59920163
10.52128846,10.57288976,10.55205937,10.53955319
10.52040079,10.56850262,10.55189399,10.53587461
10.44564065,10.50071975,10.48046167,10.46616671
10.55183952,10.61958189,10.58293542,10.58610457
10.59229758,10.64913828,10.62203922,10.61792909
10.52900673,10.58534336,10.56281195,10.55445468
10.57449065,10.6264233,10.60398118,10.60057019
10.50733152,10.55859288,10.53558905,10.5260368
10.57443594,10.62442794,10.59927771,10.59279423
10.50194067,10.54332635,10.51785973,10.51155639
10.54404567,10.60895497,10.58684963,10.57311708
10.49348339,10.54926071,10.52202007,10.51294742
10.40113008,10.46540202,10.44276374,10.42897027
10.51716435,10.57953426,10.55413702,10.54736147
10.46670606,10.52555929,10.50569989,10.49461372
10.54812301,10.60156241,10.58272515,10.56693735
10.56137334,10.61216616,10.59037207,10.58276913
10.48795265,10.54506232,10.51823578,10.51628191
10.46134258,10.5210596,10.48732646,10.48317364
10.52811158,10.59247437,10.56908217,10.559458
10.59570706,10.64467423,10.62929897,10.61685812
10.47836708,10.54161433,10.52440939,10.50740076
10.53918364,10.60204442,10.57685095,10.565052
10.53115067,10.59154741,10.56679915,10.55565024
10.57562589,10.64213115,10.61639092,10.59634941
10.49477396,10.54832317,10.53202028,10.51904741
10.43979054,10.49767485,10.48024085,10.46455125
10.41423577,10.46084816,10.43933694,10.43227085
10.4030926,10.45868429,10.43548005,10.41675784
10.49264599,10.54344324,10.52557146,10.51617318
10.4737547,10.52152275,10.50311407,10.49526362
10.57654355,10.63520155,10.60765809,10.60586817
10.42305976,10.4823248,10.4595436,10.44783808
10.48930815,10.54087297,10.52013118,10.51010497
10.56462994,10.61531737,10.59431852,10.5858068
10.56318385,10.62630064,10.59925779,10.58914479
10.51979041,10.57275596,10.55265373,10.53911837
10.46524117,10.53501551,10.50399794,10.50119989
10.56923156,10.61624175,10.59918331,10.58527183
10.46632512,10.51076172,10.49663815,10.48422436
10.49568408,10.54013036,10.52041781,10.5107663
10.54774402,10.60889753,10.58231994,10.57237025
10.51230788,10.56916314,10.5465195,10.53121902
10.56309399,10.6146719,10.59033667,10.57744395
10.54305477,10.60575542,10.58883477,10.57453964
10.37506746,10.44269704,10.42017513,10.39851418
10.44136335,10.50083873,10.47142231,10.46917799
10.47439185,10.53589016,10.51370229,10.50281085
10.49018314,10.53899583,10.52339336,10.51713665
10.58899662,10.64460294,10.62987553,10.60779644
10.46688145,10.52156089,10.49526811,10.49434967
10.53426095,10.58753178,10.55926616,10.55367917
10.51443497,10.56890323,10.53662937,10.52201585
10.5603591,10.62650476,10.61295507,10.59764238
10.57455514,10.63607355,10.6035682,10.59316485
10.57890975,10.64154029,10.61397234,10.60627772
10.45729357,10.51520294,10.49395967,10.48187587
10.56284945,10.61803352,10.59074146,10.58093481
10.50533067,10.55848091,10.53012779,10.521214
10.65756947,10.70878497,10.6992437,10.67696889
10.49973552,10.55622827,10.52918521,10.5130693
10.50896868,10.57707972,10.55487627,10.54739823
10.601344,10.66280724,10.64014996,10.62920961
10.50488179,10.56946361,10.53972196,10.53144816
10.44720214,10.5081774,10.47935947,10.4706296
10.54218552,10.60176054,10.58295146,10.56471076
10.50067749,10.56488411,10.54105762,10.53392565
10.55606948,10.61054681,10.58739863,10.57349922
10.60607478,10.67122526,10.63945941,10.63725799
10.48764706,10.54315194,10.52138184,10.51306512
10.59285103,10.64385319,10.62833492,10.61215552
10.63429024,10.69667751,10.6649694,10.65609209
10.5071013,10.56190789,10.5401884,10.5163561
10.60245624,10.66243636,10.62871266,10.62851085
10.50422725,10.56564415,10.53193089,10.52711751
10.52860334,10.58338761,10.5573953,10.54119665
10.55647109,10.61110327,10.58778936,10.57479897
10.48054179,10.53168483,10.5187177,10.50310381
10.50133239,10.56120089,10.54578077,10.53640188
10.56921837,10.61453778,10.59139082,10.57772396
10.48214508,10.54682486,10.52174254,10.51778129
10.59392868,10.65205408,10.6293134,10.61858953
10.54109362,10.60033064,10.57949882,10.56226697
10.49908287,10.55933763,10.53596272,10.52228954
10.51789141,10.57716889,10.55547708,10.53852392
10.52876371,10.57873361,10.5537496,10.54790708
10.53830258,10.59327321,10.5776314,10.55664607
10.38539738,10.43896757,10.42086746,10.39886838
10.51976707,10.57718529,10.55534305,10.53632932
10.49943111,10.56290736,10.53578627,10.52528715
10.52380662,10.57888924,10.55808567,10.55006489
10.53131569,10.60418406,10.57965426,10.57068461
10.49873287,10.55685653,10.53944666,10.5323209
10.54661001,10.60136249,10.57863234,10.5717561
10.5801631,10.63064913,10.61649317,10.60023012
10.47300837,10.53659841,10.50747515,10.50061795
10.58940381,10.64792902,10.62728734,10.60730347
10.59263972,10.6419189,10.61946174,10.61076889
10.52015303,10.58613426,10.56760994,10.55562701
10.42421062,10.47970648,10.45391114,10.44285295
10.53280402,10.59046141,10.5710704,10.55506633
10.48621898,10.53600847,10.5171339,10.50488179
10.51907759,10.57904175,10.55024705,10.54393877
10.57665006,10.63943044,10.61201369,10.60151073
10.58140399,10.64693881,10.62490139,10.6074117
10.5497262,10.61529448,10.59017072,10.57882671
10.51225439,10.57342769,10.54832178,10.53247089
10.50094818,10.55560762,10.53203061,10.52365012
10.53282526,10.59132461,10.56526358,10.55726046
10.47042507,10.52602826,10.49827004,10.47919132
10.54109038,10.60520089,10.58387378,10.57396644
10.55561012,10.61615046,10.59240016,10.58186198
10.48299535,10.54295654,10.52196538,10.5096453
10.49722914,10.56048652,10.530269,10.51135254
10.59835985,10.6554246,10.63178498,10.62474605
10.53226089,10.59259274,10.56878134,10.56144036
10.58020836,10.63103176,10.61191719,10.60087197
10.5909692,10.65384219,10.62845738,10.61899281
10.55185697,10.60965681,10.59718958,10.57624027
10.57012286,10.63558986,10.61648384,10.59722362
10.56522133,10.61716079,10.5959654,10.57823082
10.52100176,10.57621529,10.54830622,10.54642418
10.5824929,10.64021986,10.6102774,10.60383256
10.6022389,10.65447543,10.63704169,10.61940825
10.48051315,10.5376327,10.51744801,10.50167834
10.4926229,10.54816423,10.52589416,10.51891701
10.60936976,10.66128822,10.64165151,10.6292256
10.48701581,10.53778606,10.52213476,10.51037728
10.45986389,10.51143975,10.48924011,10.48242607
10.61000877,10.65795625,10.64112012,10.62018846
10.49593911,10.54742357,10.52373777,10.51439327
10.54318587,10.61209918,10.58484082,10.57078063
10.43428114,10.48822732,10.46638668,10.45034023
10.5255899,10.56755885,10.55817852,10.54474269
10.45615779,10.51882755,10.48981017,10.4782029
10.49379849,10.54578635,10.52392383,10.50326597
10.46397546,10.53523467,10.50826534,10.49498161
10.56386315,10.61455562,10.59595451,10.58602919
10.54653359,10.60688111,10.58676097,10.56654995
10.59305127,10.64647271,10.61946,10.60890299
10.49620662,10.54815957,10.52969599,10.51842131
10.46511731,10.52928483,10.49540385,10.48985127
10.53505193,10.59211934,10.57079535,10.56063254
10.49089856,10.54895597,10.52185644,10.51003455
10.50897164,10.56293501,10.54728773,10.53380277
10.57633295,10.63412816,10.60813403,10.60230299
10.43559802,10.4906635,10.47151702,10.45990166
10.60214389,10.65248095,10.63744084,10.61897212
10.60591293,10.67131929,10.64853831,10.62399888
10.59370687,10.65118738,10.62881313,10.62405437
10.51753108,10.57267542,10.55521111,10.53048538
10.41671464,10.47170359,10.45067928,10.44328728
10.46276794,10.51786379,10.49054102,10.48453119
10.50202063,10.55698067,10.52589565,10.51699841
10.52581094,10.57839429,10.55309607,10.54577376
10.5536243,10.61560561,10.5909423,10.57861443
10.4794292,10.54157889,10.51975897,10.50961166
10.48809463,10.54339788,10.52295688,10.50862205
10.53918445,10.5968482,10.57295156,10.55760387
10.5000646,10.56319214,10.5352883,10.52731664
10.45694442,10.50893275,10.4916221,10.48008466
10.4758915,10.51993851,10.50492997,10.49088363
10.50357316,10.561559,10.54323139,10.52710299
10.49401903,10.54897438,10.53037333,10.51576917
10.39381078,10.44040848,10.42699969,10.41193268
10.44707032,10.50906465,10.47931705,10.47094512
10.46961657,10.53195938,10.51285895,10.5034092
10.50782687,10.56983828,10.54579386,10.52732399
10.38491338,10.43459943,10.41530046,10.40677381
10.44889076,10.50805291,10.48792443,10.4637698
10.54527321,10.5962326,10.57359045,10.56355592
10.53022298,10.58724088,10.55340433,10.55098741
10.41706103,10.47990778,10.44857596,10.44146208
10.53788673,10.59661431,10.56954254,10.55893935
10.45892837,10.5267989,10.50488581,10.4939051
10.62202369,10.68003146,10.65429351,10.63797595
10.44215281,10.49772612,10.47254706,10.45596052
10.43814774,10.49829065,10.4627246,10.45992813
10.54837436,10.602152,10.57692746,10.56317787
10.46215896,10.52328283,10.49793476,10.4799986
10.56325954,10.62573146,10.60268016,10.59208231
10.54345069,10.59374812,10.56829998,10.55674749
10.50862374,10.55181381,10.5370473,10.52612866
10.5227692,10.56949319,10.55187394,10.54110781
10.56796759,10.63210192,10.61023337,10.59542537
10.53437331,10.59600849,10.56797428,10.56321834
10.41278235,10.46791105,10.45130416,10.43689251
10.53864314,10.60159698,10.58648369,10.56976265
10.49266857,10.54720833,10.5270819,10.51792184
10.63703477,10.69661739,10.67408254,10.66101309
10.48275061,10.53637321,10.51315152,10.50712132
10.57849245,10.62715403,10.6023235,10.59184054
10.53682195,10.60531123,10.58471811,10.56614055
10.47682777,10.53565422,10.50889207,10.50081466
10.4910698,10.54307737,10.51726844,10.50588562
10.52276896,10.58374712,10.55944965,10.5519104
10.46172946,10.51004405,10.50035018,10.48700774
10.53021218,10.58823316,10.5671867,10.55364057
10.49542449,10.54733161,10.5281818,10.50502362
10.55935982,10.6181689,10.58769131,10.56752873
10.56824886,10.6245412,10.60389925,10.59259562
10.52758939,10.5806104,10.56354293,10.55346894
10.57134886,10.62767568,10.60886732,10.59088868
10.46231062,10.51982337,10.49496653,10.49179672
10.44193177,10.49987259,10.47461788,10.46478551
10.49332036,10.54961887,10.52806067,10.52299701
10.44229919,10.50081122,10.47305773,10.46891231
10.5984705,10.64606249,10.63196459,10.62559312
10.49298854,10.54813826,10.52911126,10.51768724
10.52010973,10.56852408,10.54978386,10.53723151
10.47883454,10.53540162,10.50937077,10.50160668
10.53293881,10.5948694,10.57052001,10.56460683
10.46014188,10.50862662,10.48306799,10.47152209
10.48818183,10.54414387,10.51037709,10.51059311
10.64197067,10.70469583,10.68221081,10.66897185
10.46116539,10.52291797,10.49890732,10.48222346
10.52020516,10.57778377,10.55147135,10.54604521
10.54847823,10.60329403,10.57664506,10.56071124
10.65667835,10.71588512,10.69553844,10.6757775
10.58191765,10.64946287,10.62632218,10.61062497
10.46368706,10.51312748,10.49475069,10.48640867
10.53865862,10.58768657,10.56730483,10.54961515
10.51995621,10.56705111,10.54541463,10.5245955
10.42751385,10.47990448,10.46358501,10.45684293
10.4379063,10.50564242,10.48688047,10.46669999
10.43758285,10.49812778,10.469342,10.45578204
10.51080425,10.57606329,10.55228462,10.53254895
10.51639711,10.5669067,10.55539054,10.53726448
10.4545916,10.52060883,10.49253554,10.48411343
10.51362718,10.55546978,10.54163407,10.53156109
10.58037233,10.6349369,10.60967154,10.60248898
10.54196552,10.59756227,10.58097865,10.57208047
10.49327292,10.54669332,10.52147191,10.51019112
10.51252507,10.56661518,10.54136585,10.53588585
10.56734121,10.6160988,10.59977421,10.58511199
10.55254457,10.61192505,10.59113328,10.56600787
10.50166184,10.54702327,10.52038198,10.51122225
10.50641082,10.56085796,10.53661992,10.52674922
10.46580145,10.53046321,10.50571719,10.48896426
10.58687111,10.6346216,10.61482302,10.60675978
10.47655382,10.54591348,10.52079882,10.50158084
10.53150657,10.58781272,10.55927084,10.55363179
10.55387369,10.60365427,10.58816957,10.57226773
10.49911479,10.55392235,10.53149092,10.52537296
10.48377761,10.53163821,10.51088488,10.49536708
10.57088347,10.63021457,10.61165763,10.58704199
10.50150903,10.55731938,10.53792632,10.52344545
10.54016681,10.59158745,10.56856551,10.54998475
10.54761581,10.60840381,10.58181438,10.58032537
10.49023597,10.54662681,10.5265248,10.51815143
10.45479575,10.51518493,10.49441481,10.4816115
10.429874,10.48851858,10.47137976,10.45539199
10.491668,10.54792952,10.52043889,10.50847475
10.46848348,10.51269272,10.49326261,10.48408434
10.50138653,10.55469997,10.5265721,10.52291761
10.50985914,10.57148882,10.5523704,10.5328825
10.45167494,10.50834572,10.48456085,10.47953878
10.55390197,10.60479217,10.58816312,10.56981606
10.55716956,10.62164714,10.59960372,10.59079908
10.57096379,10.62309181,10.59943471,10.59135839
10.5681985,10.63472463,10.60674996,10.58981791
10.60147736,10.66295395,10.64432566,10.62799951
10.47468641,10.53424184,10.50615697,10.5010886
10.54744869,10.60652062,10.58227095,10.57309515
10.49530586,10.56104279,10.53739096,10.53243856
10.51970634,10.58278919,10.55205646,10.539379
10.55703872,10.60746297,10.59141448,10.57842974
10.56438496,10.62131911,10.5984918,10.59455353
10.58871509,10.64657158,10.62584785,10.61630875
10.49342841,10.5536584,10.52559107,10.51443103
10.53304596,10.58551927,10.56620555,10.54950159
10.45169149,10.50684471,10.4872499,10.47583236
10.49302325,10.55583414,10.53478056,10.51651843
10.52668749,10.57357857,10.55897726,10.54385206
10.4990615,10.5503569,10.5247412,10.52335106
10.51838548,10.57234943,10.54304986,10.53542564
10.46811723,10.52795783,10.502834,10.49480661
10.58378006,10.64153647,10.61979086,10.6146089
10.52562104,10.59233537,10.56544266,10.56608731
10.47122249,10.52372234,10.50854073,10.49502125
10.55608872,10.61195703,10.58422256,10.58172774
10.49819339,10.56171691,10.53105985,10.51351362
10.51994468,10.56935647,10.55086337,10.53811406
10.4489266,10.51015477,10.49000444,10.48152447
10.59337913,10.64192641,10.63038331,10.61537539
10.58355595,10.65090961,10.62415581,10.61186192
10.52067567,10.57546879,10.54863445,10.5360053
10.58744636,10.64228056,10.62128828,10.6122386
10.46681666,10.52240193,10.4985665,10.47867496
10.54886024,10.60429122,10.58580033,10.57741151
10.37804784,10.42728598,10.41259521,10.39687191
10.50561464,10.57640995,10.55868332,10.54137842
10.44625661,10.49500588,10.47234105,10.47116108
10.51946278,10.57115939,10.55399212,10.53747547
10.47127293,10.53204242,10.50915108,10.49834103
10.48687848,10.55182796,10.52307405,10.51656886
10.52153798,10.5829332,10.56209839,10.54455472
10.58217306,10.64338194,10.61932949,10.60725742
10.54381148,10.59758538,10.56986819,10.55214852
10.46335486,10.51158642,10.49172886,10.48220832
10.55511495,10.61783727,10.59559808,10.59153729
10.47321919,10.52226459,10.4952045,10.4889271
10.29311845,10.34309067,10.3196879,10.3097353
10.48909351,10.56118175,10.53463407,10.52590639
10.46858596,10.50973508,10.4906591,10.47330228
10.49606709,10.553435,10.53310509,10.51811393
10.46303737,10.52418031,10.51648829,10.49145473
10.48163038,10.53597901,10.51027938,10.50354438
10.42868882,10.49039882,10.47300034,10.4411593
10.53650376,10.58462731,10.57157346,10.55432327
10.52057773,10.57738779,10.55955451,10.54433207
10.52337211,10.58409839,10.56625903,10.55385433
10.45200764,10.50930718,10.48088813,10.47568571
10.46931349,10.517054,10.49158844,10.4854221
10.53178435,10.58204693,10.56504631,10.55049136
10.56470926,10.63546233,10.60794796,10.59145743
10.51851082,10.5766107,10.55531271,10.53343505
10.49326687,10.54255816,10.51707738,10.51273107
10.43802073,10.49469399,10.47615975,10.45811853
10.51218029,10.57306344,10.54547221,10.53306622
10.59294723,10.64965955,10.63619865,10.61633995
10.54209452,10.59960445,10.57207557,10.56260921
10.49939133,10.55707172,10.54106473,10.52888039
10.58138025,10.63748502,10.6187906,10.59813311
10.49797898,10.56639346,10.54975508,10.52027696
10.48223093,10.53095877,10.5143314,10.50383377
10.49787786,10.56692679,10.54621791,10.53208102
10.53928949,10.5877981,10.56232146,10.56007342
10.54488084,10.59897825,10.58164828,10.56824282
10.5114651,10.56641527,10.54004199,10.5262798
10.45784515,10.50518925,10.48442537,10.47513743
10.51146161,10.57821388,10.55569299,10.5381635
10.52952948,10.58585678,10.56816401,10.55069436
10.49603392,10.54295982,10.52534368,10.51316022
10.61660924,10.66503181,10.64422795,10.63400792
10.53402187,10.59997195,10.57965229,10.55499959
10.52490301,10.58120215,10.56010215,10.55441719
10.42900842,10.49927457,10.47510682,10.46060964
10.4624244,10.5148444,10.4935032,10.47854557
10.5067083,10.56608374,10.54273816,10.52663181
10.50233029,10.55903639,10.53300269,10.52170688
10.47151081,10.54027227,10.51124165,10.50215139
10.53356189,10.6050363,10.57858513,10.57731338
10.58540858,10.63761165,10.61785699,10.61237153
10.55316836,10.62615855,10.59973268,10.58030217
10.50428068,10.56473379,10.54002547,10.52718163
10.51576724,10.57332561,10.55530032,10.5373647
10.52959159,10.57209142,10.55306322,10.53697972
10.51365302,10.58073832,10.54858557,10.5453711
10.51212917,10.58180627,10.55215589,10.54242992
10.50875283,10.56603543,10.54984592,10.53022936
10.4815726,10.53474654,10.52701656,10.51096278
10.50760967,10.57815523,10.54511279,10.54338107
10.47437869,10.52717277,10.49957692,10.49221729
10.49750516,10.55587813,10.5261661,10.5209414
10.4760463,10.53923557,10.51576496,10.51230637
10.38755674,10.44580599,10.42278711,10.40999039
10.45557617,10.51730412,10.49308632,10.4838908
10.55879859,10.61455097,10.59081018,10.58398576
10.43917745,10.49519006,10.47177677,10.46115331
10.43722056,10.48913563,10.46333862,10.45649889
10.50537233,10.56706911,10.5388157,10.52669422
10.43416048,10.49172824,10.46902473,10.4693936
10.50371874,10.57099839,10.55645907,10.53953214
10.53885713,10.59376238,10.56004211,10.55373191
10.4691688,10.53999415,10.51396539,10.50571701
10.57002685,10.62661878,10.60828889,10.59799128
10.48056557,10.5275417,10.50121434,10.49571416
